FECHA_DE_VUELO|OPERADOR|NUMERO_DE_VUELO|RUTA|ESTACION_COMPENSA|ESTACION_EMITE_HOTEL|ESTACION_EMITE_ALIMENTACION|ESTACION_EMITE_TRANSPORTE|CABINA_POR_CLASE|CLASE_SERVICIO|Motivo|COMPENSACION_EN_EUROS
26.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|L|Delayed|0
26.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|L|Delayed|0
26.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|K|Delayed|0
26.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|E|Delayed|0
26.05.2016|EX|5091|FFDSXF|FFD||FFD||Y|E|Delayed|0
26.05.2016|EX|14184|FRALTN|FRA|FRA|||Y|X|Voluntary DB|105
26.05.2016|EX|14715|MUCFRA|MUC||||Y|U|Voluntary DB|0
26.05.2016|EX|14715|MUCFRA|MUC||||Y|U|Voluntary DB|120
27.05.2016|EX|12556|FRASXF|FRA||FRA||Y|T|Delayed ECR|10
27.05.2016|EX|12556|FRASXF|FRA||FRA||Y|T|Delayed ECR|10
27.05.2016|EX|12556|FRASXF|FRA||FRA||Y|U|Delayed ECR|10
27.05.2016|EX|12556|FRASXF|FRA||FRA||Y|S|Delayed ECR|10
27.05.2016|EX|12556|FRASXF|FRA||FRA||Y|K|Delayed ECR|10
27.05.2016|EX|12556|FRASXF|FRA||FRA||Y|U|Delayed ECR|10
27.05.2016|EX|12556|FRASXF|FRA||FRA||Y|U|Delayed ECR|10
27.05.2016|EX|1566|LHRLKZ|LHR||LHR||Y|T|Delayed|2
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|W|Delayed|1
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|S|Delayed|1
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|S|Delayed|1
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|T|Delayed|1
27.05.2016|EX|12558|SXFFRA|SXF||||Y|Y|Delayed|204
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|T|Delayed|1
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|T|Delayed|1
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|T|Delayed|1
27.05.2016|EX|12558|SXFFRA|FRA|FRA|||Y|T|Delayed ECR|153
27.05.2016|EX|12558|SXFFRA|SXF||SXF||Y|W|Delayed|1
27.05.2016|EX|12561|SXFFRA|SXF||SXF||Y|S|Delayed|1
27.05.2016|EX|12561|SXFFRA|SXF||SXF||Y|W|Delayed|1
27.05.2016|EX|12561|SXFFRA|SXF||SXF||Y|O|Delayed|1
27.05.2016|EX|12561|SXFFRA|SXF||SXF||Y|U|Delayed|1
21.05.2016|EX|741|EXTFRA|EXT||||Y|Y|Delayed|357
21.05.2016|EX|741|EXTFRA|EXT||EXT||Y|L|Cancelled|17
27.05.2016|EX|2490|HAJCRL|HAJ||||Y|W|Voluntary DB|0
27.05.2016|EX|5052|SXFSTN|SXF||SXF||Y|Q|Delayed|68
15.05.2016|EX|0||FRA||||Y|||153
09.05.2016|EX|0||CRL||||Y|||85
27.05.2016|EX|5055|DRSSXF|DRS||DRS||Y|B|Delayed|0
27.05.2016|EX|5055|DRSSXF|DRS||DRS||Y|L|Delayed|0
27.05.2016|EX|2508|HAJCRL|HAJ||||Y|P|Voluntary DB|0
27.05.2016|EX|12574|SNNFRA|FRA||FRA||Y|T|Delayed ECR|10
27.05.2016|EX|2913|POMCRL|POM|POM||POM|Y|Z|Voluntary DB|1989
27.05.2016|EX|63|BLLFRA|FRA||FRA||Y|U|Delayed|10
27.05.2016|EX|63|BLLFRA|FRA||FRA||Y|S|Delayed|10
27.05.2016|EX|63|BLLFRA|FRA||FRA||Y|U|Delayed|10
15.05.2016|EX|0||FRA||||Y|||0
27.05.2016|EX|429|FRACRL|FRA||FRA||Y|A|Voluntary DB|316
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|U|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|T|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|S|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|P|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|A|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|W|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|P|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|O|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|L|Delayed|5
27.05.2016|EX|14140|ORKFRA|ORK||ORK||Y|L|Delayed|5
27.05.2016|EX|2424|HAJCRL|HAJ||||Y|E|Voluntary DB|0
27.05.2016|EX|1917|LHRTXL|TXL||||Y|U|MHB|128
27.05.2016|EX|2205|CWLTXL|CWL||||Y|L|Involuntary DB|170
27.05.2016|EX|759|POMFRA|POM||POM||Y|T|Delayed ECR|26
27.05.2016|EX|759|POMFRA|POM||POM||Y|Q|Delayed ECR|26
27.05.2016|EX|759|POMFRA|POM||POM||Y|Q|Delayed ECR|26
27.05.2016|EX|759|POMFRA|POM||POM||Y|Q|Delayed ECR|26
27.05.2016|EX|759|POMFRA|POM||POM||Y|Q|Delayed ECR|26
27.05.2016|EX|759|POMFRA|FRA|FRA|||Y|U|Delayed ECR|123
27.05.2016|EX|759|POMFRA|POM||POM||Y|Z|Delayed ECR|26
27.05.2016|EX|759|POMFRA|POM||POM||Y|Z|Delayed ECR|26
27.05.2016|EX|759|POMFRA|FRA|FRA|||Y|Z|Delayed ECR|123
27.05.2016|EX|759|POMFRA|POM||POM||Y|S|Delayed ECR|26
27.05.2016|EX|759|POMFRA|POM||POM||Y|W|Delayed ECR|26
27.05.2016|EX|759|POMFRA|FRA|FRA|||Y|U|Delayed ECR|123
27.05.2016|EX|759|POMFRA|POM||POM||Y|U|Delayed ECR|26
27.05.2016|EX|2508|HAJCRL|HAJ||||Y|E|Voluntary DB|0
27.05.2016|EX|2508|HAJCRL|HAJ||||Y|E|Voluntary DB|0
27.05.2016|EX|1722|LHRDUS|LHR||||Y|M|Cancelled|85
27.05.2016|EX|1722|LHRDUS|LHR||||Y|U|Cancelled|85
27.05.2016|EX|1722|LHRDUS|LHR||||Y|U|Cancelled|85
27.05.2016|EX|1722|LHRDUS|LHR||||Y|X|Cancelled|85
27.05.2016|EX|1722|LHRDUS|LHR||||C|I|Cancelled|136
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|W|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB||||Y|U|Delayed|0
28.05.2016|EX|5361|LHRDUS|LHR|LHR|||Y|A|Delayed|228
28.05.2016|EX|5361|LHRDUS|LHR|LHR|||Y|A|Delayed|228
28.05.2016|EX|5361|LHRDUS|LHR|LHR|||Y|U|Delayed|228
28.05.2016|EX|5361|LHRDUS|LHR|LHR|||Y|U|Delayed|228
28.05.2016|EX|5361|LHRDUS|LHR|LHR|||Y|X|Delayed|228
28.05.2016|EX|5361|LHRDUS|LHR|LHR|||Y|X|Delayed|228
27.05.2016|EX|21|DSAFRA|FRA|FRA|||Y|T|Delayed ECR|123
28.05.2016|EX|1098|FRALHR|FRA||FRA||Y|T|Voluntary DB|261
27.05.2016|EX|33|GLAFRA|FRA|FRA|||Y|W|Delayed ECR|123
27.05.2016|EX|33|GLAFRA|FRA|FRA|||Y|W|Delayed ECR|123
27.05.2016|EX|33|GLAFRA|FRA|FRA|||Y|W|Delayed ECR|123
28.05.2016|EX|14586|FRALTN|FRA||FRA||Y|P|Voluntary DB|122
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|U|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|U|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|X|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|U|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|U|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|U|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|U|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|S|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|T|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|||DUB|C|D|Delayed|695
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|X|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB||DUB|Y|S|Delayed|1117
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|N|Delayed|422
27.05.2016|EX|363|DUBFRA|FRA|FRA|||Y|U|Delayed ECR|96
27.05.2016|EX|363|DUBFRA|FRA|FRA|||Y|U|Delayed ECR|96
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|U|Delayed|422
27.05.2016|EX|363|DUBFRA|DUB|DUB|||Y|T|Delayed|422
28.05.2016|EX|14722|TLLFRA|TLL|||TLL|Y|U|Cancelled ECR|416
28.05.2016|EX|14722|TLLFRA|TLL|||TLL|Y|S|Cancelled ECR|416
28.05.2016|EX|12601|TLLFRA|TLL|||TLL|Y|X|Delayed ECR|416
28.05.2016|EX|12601|TLLFRA|TLL|||TLL|Y|X|Delayed ECR|416
28.05.2016|EX|12600|FRATLL|MUC|||MUC|Y|X|Delayed ECR|336
28.05.2016|EX|12600|FRATLL|MUC|||MUC|Y|U|Delayed ECR|336
28.05.2016|EX|12600|FRATLL|MUC|||MUC|Y|U|Delayed ECR|336
28.05.2016|EX|12600|FRATLL|MUC|||MUC|Y|U|Delayed ECR|336
28.05.2016|EX|12754|FRAMUC|MUC|||MUC|Y|U|Cancelled ECR|378
28.05.2016|EX|12754|FRAMUC|MUC|||MUC|Y|U|Cancelled ECR|378
28.05.2016|EX|12754|FRAMUC|MUC|||MUC|Y|U|Cancelled ECR|336
28.05.2016|EX|12754|FRAMUC|MUC|||MUC|Y|L|Cancelled ECR|378
28.05.2016|EX|12754|FRAMUC|MUC|||MUC|Y|E|Cancelled ECR|378
28.05.2016|EX|12754|FRAMUC|MUC|||MUC|Y|K|Cancelled ECR|336
28.05.2016|EX|14230|EINFRA|EIN|EIN|||Y|U|Voluntary DB|159
28.05.2016|EX|14169|FRALTN|FRA||FRA||Y|W|Voluntary DB|125
28.05.2016|EX|2490|HAJCRL|HAJ||||Y|S|Voluntary DB|0
28.05.2016|EX|12777|MUCFRA|MUC||MUC||Y|K|Delayed|6
28.05.2016|EX|12777|MUCFRA|MUC||MUC||Y|U|Delayed|6
28.05.2016|EX|12777|MUCFRA|MUC||MUC||Y|U|Delayed|6
28.05.2016|EX|12777|MUCFRA|MUC||MUC||Y|Z|Delayed|6
28.05.2016|EX|12777|MUCFRA|MUC||MUC||Y|S|Delayed|6
28.05.2016|EX|12777|MUCFRA|MUC||MUC||Y|W|Delayed|6
28.05.2016|EX|12777|MUCFRA|MUC||MUC||Y|S|Delayed|6
28.05.2016|EX|12624|DTMFRA|DTM||DTM||Y|G|Delayed|6
28.05.2016|EX|12624|DTMFRA|DTM||DTM||C|D|Delayed|6
28.05.2016|EX|12624|DTMFRA|DTM||DTM||Y|E|Delayed|6
28.05.2016|EX|12624|DTMFRA|DTM||DTM||Y|P|Delayed|6
28.05.2016|EX|12624|DTMFRA|DTM||DTM||Y|O|Delayed|6
28.05.2016|EX|14074|STRDTM|STR||STR||Y|T|Delayed ECR|11
28.05.2016|EX|14074|STRDTM|STR||STR||Y|T|Delayed ECR|11
28.05.2016|EX|14074|STRDTM|STR||STR||Y|T|Delayed ECR|11
28.05.2016|EX|14074|STRDTM|STR||STR||Y|Z|Delayed ECR|11
28.05.2016|EX|14074|STRDTM|STR||STR||Y|Z|Delayed ECR|11
28.05.2016|EX|14074|STRDTM|STR||STR||C|I|Delayed ECR|11
28.05.2016|EX|14076|DTMSTR|DTM||DTM||Y|U|Delayed ECR|6
28.05.2016|EX|14076|DTMSTR|DTM||DTM||Y|T|Delayed ECR|6
28.05.2016|EX|14076|DTMSTR|DTM||DTM||Y|W|Delayed ECR|6
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|W|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|W|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|Z|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|U|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|P|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|O|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|T|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|N|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|W|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|T|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|Z|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|U|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|T|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|T|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|U|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|S|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|S|Delayed|10
28.05.2016|EX|54|FRAMAN|FRA||FRA||Y|U|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|U|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||C|D|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|U|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|S|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|P|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|Z|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|E|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|G|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|G|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|S|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|S|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|N|Delayed|10
28.05.2016|EX|360|FRADUB|FRA||FRA||Y|T|Delayed|10
28.05.2016|EX|14163|FRALTN|FRA||||C|C|Involuntary DB|0
28.05.2016|EX|255|LKZFRA|LKZ||||C|C|Delayed|1105
28.05.2016|EX|11085|STNCRL|STN|STN|||Y|U|Cancelled|429
28.05.2016|EX|11085|STNCRL|STN|STN|||Y|U|Cancelled|429
29.05.2016|EX|11086|CRLSTN|CRL||||Y|U|Delayed|153
29.05.2016|EX|1299|EDILHR|EDI||EDI||Y|U|Delayed|238
29.05.2016|EX|11086|CPHCRL|CPH||||Y|W|Cancelled|153
29.05.2016|EX|1362|LHRCWL|LHR||LHR||Y|T|Delayed|87
29.05.2016|EX|1362|LHRCWL|LHR||LHR||Y|T|Delayed|87
29.05.2016|EX|1362|LHRCWL|LHR||LHR||Y|U|Delayed|87
29.05.2016|EX|1362|LHRCWL|LHR||LHR||Y|U|Delayed|87
29.05.2016|EX|12759|FRAORK|FRA||FRA||Y|U|Voluntary DB|3
29.05.2016|EX|12759|FRAORK|FRA||FRA||Y|Z|Voluntary DB|3
29.05.2016|EX|12772|FRAMUC|MUC|||MUC|Y|W|Delayed ECR|378
29.05.2016|EX|12772|FRAMUC|MUC|||MUC|Y|U|Delayed ECR|378
28.05.2016|EX|81|GLAFRA|FRA|FRA|||Y|S|Delayed|153
28.05.2016|EX|81|GLAFRA|GLA||GLA||Y|U|Delayed|12
28.05.2016|EX|81|GLAFRA|GLA||GLA||C|D|Delayed|12
28.05.2016|EX|81|GLAFRA|FRA|FRA|||Y|S|Delayed|153
29.05.2016|EX|1875|TXLCRL|TXL||TXL||Y|T|Delayed|17
29.05.2016|EX|11086|CRLSTN|CRL||||Y|T|Delayed|153
29.05.2016|EX|11086|CRLSTN|CRL||||Y|U|Delayed|153
29.05.2016|EX|1764|LHRBHX|WAW||||Y|S|Involuntary DB|295
30.05.2016|EX|1707|CWLLHR|CWL||||Y|L|Delayed|170
29.05.2016|EX|1299|EDILHR|EDI||EDI||Y|X|Delayed|238
29.05.2016|EX|1026|BHXDSA|BHX||||Y|X|Cancelled|170
29.05.2016|EX|1026|BHXDSA|BHX||||Y|X|Cancelled|170
29.05.2016|EX|1026|BHXDSA|BHX||||Y|S|Cancelled|170
29.05.2016|EX|1299|EDILHR|EDI||EDI||Y|T|Delayed|34
29.05.2016|EX|1299|EDILHR|EDI||EDI||Y|U|Delayed|34
29.05.2016|EX|1299|EDILHR|EDI||EDI||Y|X|Delayed|34
29.05.2016|EX|12574|FRASTN|FRA|FRA|||Y|P|Involuntary DB|459
29.05.2016|EX|12574|FRASTN|FRA|FRA|||Y|O|Involuntary DB|459
29.05.2016|EX|1026|BHXDSA|BHX||||C|C|Cancelled|255
29.05.2016|EX|14737|TLLFRA|TLL||TLL|TLL|Y|T|Cancelled|419
29.05.2016|EX|14737|TLLFRA|TLL||TLL|TLL|Y|U|Cancelled|419
29.05.2016|EX|14737|TLLFRA|TLL||TLL|TLL|Y|U|Cancelled|538
29.05.2016|EX|14737|TLLFRA|TLL||TLL||Y|U|Cancelled|3
29.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|W|Delayed|0
29.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|E|Delayed|0
29.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|E|Delayed|0
29.05.2016|EX|5097|FFDSXF|FFD||FFD||Y|Q|Delayed|0
29.05.2016|EX|14749|TLLFRA|TLL|||TLL|Y|U|Delayed ECR|416
29.05.2016|EX|14749|TLLFRA|TLL|||TLL|Y|P|Delayed ECR|416
29.05.2016|EX|14749|TLLFRA|TLL|||TLL|Y|X|Delayed ECR|416
29.05.2016|EX|5097|FFDSXF|FFD||FFD||C|C|Delayed|0
29.05.2016|EX|1764|LHRBHX|LHR|LHR|||Y|S|Delayed|143
29.05.2016|EX|14748|FRATLL|MUC|||MUC|Y|U|Delayed ECR|378
28.05.2016|EX|2787|LHRCRL|PRN|PRN||PRN|Y|E|Delayed|179
29.05.2016|EX|57|MANFRA|FRA|FRA|||Y|T|Delayed|105
29.05.2016|EX|57|MANFRA|FRA|FRA|||Y|W|Delayed|105
29.05.2016|EX|57|MANFRA|FRA|FRA|||Y|S|Delayed|105
29.05.2016|EX|57|MANFRA|FRA|FRA|||Y|S|Delayed|105
29.05.2016|EX|1917|LHRTXL|LHR||||Y|U|Delayed|85
29.05.2016|EX|57|MANFRA|FRA|FRA|||Y|S|Delayed|105
29.05.2016|EX|57|MANFRA|FRA|FRA|||Y|G|Delayed|105
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||C|D|Delayed|1125
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|B|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|T|Delayed|538
29.05.2016|EX|261|FRAPRN|PRN|PRN||PRN|Y|W|Delayed|323
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|Q|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|E|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|S|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|S|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|A|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|K|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|K|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|K|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||C|E|Delayed|105
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|A|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|H|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|V|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|Q|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|B|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA|FRA|Y|Y|Delayed|553
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|S|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|S|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||C|D|Delayed|105
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|E|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|Z|Delayed|538
29.05.2016|EX|261|FRAPRN|FRA|FRA|FRA||Y|B|Delayed|538
29.05.2016|EX|12564|SXFFRA|FRA|FRA|||C|D|Involuntary DB|123
29.05.2016|EX|72|CRLFRA|FRA|FRA|||Y|U|Delayed|105
29.05.2016|EX|291|FRABRE|FRA|FRA|||Y|Z|Voluntary DB|539
29.05.2016|EX|2748|SOUCRL|FRA|FRA|||Y|Z|Delayed|123
29.05.2016|EX|2772|CRLLEJ|FRA|FRA|||Y|W|Cancelled|105
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|H|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|T|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|Z|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|S|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|T|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|P|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|Y|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|L|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|U|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|U|Delayed ECR|10
30.05.2016|EX|18|FRADSA|FRA||FRA||Y|Z|Delayed ECR|10
30.05.2016|EX|12574|SNNFRA|SNN||||Y|U|Involuntary DB|170
30.05.2016|EX|2418|HAJCRL|HAJ||||Y|U|Voluntary DB|0
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
29.05.2016|EX|2757|CRLNCL|CRL||||Y|S|Involuntary DB|340
30.05.2016|EX|14740|TLLFRA|TLL||TLL||Y|L|Delayed|0
30.05.2016|EX|14740|TLLFRA|TLL||TLL||Y|Y|Delayed|0
30.05.2016|EX|12558|FRASNN|FRA||||Y||Voluntary DB|0
30.05.2016|EX|12570|FRASNN|FRA||FRA||Y|T|Voluntary DB|265
29.05.2016|EX|2490|HAJCRL|HAJ||||Y|T|Voluntary DB|0
30.05.2016|EX|4899|DRSSTN|DRS||DRS||Y|Q|Delayed|0
30.05.2016|EX|4899|DRSSTN|DRS||DRS||Y|Q|Delayed|0
30.05.2016|EX|4899|DRSSTN|DRS||DRS||Y|A|Delayed|0
30.05.2016|EX|4899|DRSSTN|DRS||DRS||Y|Q|Delayed|0
30.05.2016|EX|4899|DRSSTN|DRS||DRS||Y|Q|Delayed|0
30.05.2016|EX|4899|DRSSTN|DRS||DRS||Y|E|Delayed|0
30.05.2016|EX|4899|DRSSTN|DRS||DRS||Y|E|Delayed|0
30.05.2016|EX|264|PRNFRA|PRN||||Y|S|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|P|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|P|Delayed|255
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|K|Delayed|153
30.05.2016|EX|264|PRNFRA|PRN||||Y|P|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|G|Delayed|255
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|G|Delayed|123
30.05.2016|EX|264|PRNFRA|PRN||||Y|G|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|G|Delayed|255
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|G|Delayed|123
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|Q|Delayed|153
30.05.2016|EX|264|PRNFRA|PRN||||Y|Z|Delayed|255
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|S|Delayed|153
30.05.2016|EX|264|PRNFRA|PRN||||Y|Z|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|P|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|Z|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|S|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|P|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||C|J|Delayed|561
30.05.2016|EX|264|PRNFRA|PRN||||Y|A|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||C|J|Delayed|561
30.05.2016|EX|264|PRNFRA|PRN||||Y|S|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|S|Delayed|255
30.05.2016|EX|264|PRNFRA|PRN||||Y|W|Delayed|255
30.05.2016|EX|264|PRNFRA|FRA|FRA|||Y|W|Delayed|153
30.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Cancelled|113
30.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Cancelled|113
30.05.2016|EX|5064|SXFDRS|SXF||SXF||Y|Q|Cancelled|34
30.05.2016|EX|258|FRALKZ|FRA||FRA||Y|L|Delayed|10
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|T|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|FRA||Y|U|Delayed|558
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA||||Y|T|Delayed|408
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|K|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||C|C|Delayed|1084
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|H|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|H|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|258|FRALKZ|FRA|FRA|||Y|U|Delayed|549
30.05.2016|EX|5067|DRSSXF|SXF|SXF|||C|I|Delayed|263
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|B|Delayed|102
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|W|Delayed|102
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|G|Delayed|102
30.05.2016|EX|5067|DRSSXF|DRS||DRS||Y|G|Delayed|102
30.05.2016|EX|12601|TLLFRA|TLL||TLL||Y|W|Delayed|8
30.05.2016|EX|12601|TLLFRA|TLL||TLL||Y|U|Delayed|8
30.05.2016|EX|12601|TLLFRA|TLL||TLL||Y|U|Delayed|8
30.05.2016|EX|12601|TLLFRA|TLL||TLL||Y|U|Delayed|8
